Trung bình B,Trung bình G,Trung bình R,Độ lệch chuẩn B,Độ lệch chuẩn G,Độ lệch chuẩn R,Nhãn,URL
122.475466358418,120.897500797194,114.909458705357,38.9500124744672,39.6694097064485,39.5236911662207,cloudy,datasetSky2\cloudy\cloudy145.jpg
167.055245535714,141.429009885204,119.389030612245,36.4172833688765,34.1318006222925,32.0874920381374,cloudy,datasetSky2\cloudy\cloudy146.jpg
169.35813934949,171.095882493622,171.765326052296,26.2969924656216,29.3386049603263,31.6090381400161,cloudy,datasetSky2\cloudy\cloudy147.jpg
97.2600645727041,98.6084980867347,96.3631417410714,40.6294334848759,41.2100333344367,42.0945669990484,cloudy,datasetSky2\cloudy\cloudy148.jpg
134.77734375,126.1123046875,122.464345503827,61.9776424732441,60.4221510652113,59.4265368126494,cloudy,datasetSky2\cloudy\cloudy149.jpg
141.404775191327,124.501953125,115.743243781888,49.4802979449706,49.9752190281578,51.9937526160382,cloudy,datasetSky2\cloudy\cloudy150.jpg
140.368443080357,136.061822385204,136.150071747449,64.6887819047496,55.0228001331974,52.631679333632,cloudy,datasetSky2\cloudy\cloudy151.jpg
113.765684789541,114.8212890625,115.527921715561,46.3544411968442,44.7636086799317,44.0080375351961,cloudy,datasetSky2\cloudy\cloudy152.jpg
111.26100127551,109.644710618622,108.109753667092,48.9530345533568,50.4056016159963,51.5668092251886,cloudy,datasetSky2\cloudy\cloudy153.jpg
127.679747289541,143.780771683673,137.423967633929,80.8899016995977,66.0696821210604,57.2323180046148,cloudy,datasetSky2\cloudy\cloudy154.jpg
115.208346619898,114.129563934949,113.063536352041,57.7183855331057,59.5045406003435,59.9760809848421,cloudy,datasetSky2\cloudy\cloudy155.jpg
95.8733258928571,96.4606584821429,92.3673270089286,64.9119548263038,64.2024812024512,66.0936302581143,cloudy,datasetSky2\cloudy\cloudy156.jpg
184.592434630102,155.4150390625,127.43138153699,32.4007349134399,48.3768579846095,61.9557193135928,cloudy,datasetSky2\cloudy\cloudy157.jpg
106.643674266582,106.643674266582,106.643674266582,22.2292203742038,22.2292203742038,22.2292203742038,cloudy,datasetSky2\cloudy\cloudy158.jpg
110.294044961735,115.907764668367,112.138612085459,63.987147642238,59.7661506887787,60.2579801683275,cloudy,datasetSky2\cloudy\cloudy159.jpg
149.878826530612,147.730528539541,146.8740234375,48.9248037818223,51.8019885674178,52.8310189541959,cloudy,datasetSky2\cloudy\cloudy160.jpg
131.691326530612,122.276526626276,116.781847895408,35.5956985615496,38.1367115127718,43.2243015499463,cloudy,datasetSky2\cloudy\cloudy161.jpg
113.250657684949,99.4867865114796,101.985570790816,44.7172666662868,34.3378321904045,36.0478578269953,cloudy,datasetSky2\cloudy\cloudy162.jpg
116.867586096939,116.867586096939,116.867586096939,66.2795052826465,66.2795052826465,66.2795052826465,cloudy,datasetSky2\cloudy\cloudy163.jpg
123.638950892857,102.061961894133,89.7357700892857,59.158845810875,48.8621686648849,45.6070866689518,cloudy,datasetSky2\cloudy\cloudy164.jpg
115.126514668367,119.189273756378,115.675123565051,49.0774197557342,58.0770497485223,54.7655916910205,cloudy,datasetSky2\cloudy\cloudy165.jpg
96.4060307716837,107.948840082908,93.3672074298469,72.2807625051787,55.0662807359011,58.054228366109,cloudy,datasetSky2\cloudy\cloudy166.jpg
157.636758609694,151.217554209184,150.397620376276,64.5126505912183,58.5170222422915,60.2609301700199,cloudy,datasetSky2\cloudy\cloudy167.jpg
157.961694834184,134.10202088648,112.625797193878,24.3794852858618,32.1745821720202,44.0733305476618,cloudy,datasetSky2\cloudy\cloudy168.jpg
144.654217155612,139.446109693878,134.694634885204,49.9806787979323,42.1751135162416,46.629827623668,cloudy,datasetSky2\cloudy\cloudy169.jpg
86.4780373086735,99.6030970982143,94.5281010841837,60.0216910125201,64.5241443805488,64.2015881186885,cloudy,datasetSky2\cloudy\cloudy170.jpg
131.519830197704,100.900689572704,93.9541214923469,47.632783882382,47.5642066841909,50.676330267411,cloudy,datasetSky2\cloudy\cloudy171.jpg
151.223513233418,153.52389588648,155.72193877551,56.0832755020362,51.1697112797795,50.9145807508971,cloudy,datasetSky2\cloudy\cloudy172.jpg
122.324816645408,101.995256696429,94.8768933354592,48.6526906348365,46.7741761925955,49.5741906446475,cloudy,datasetSky2\cloudy\cloudy173.jpg
108.972377232143,99.1345065369898,97.3012794961735,55.6624038917491,43.6340023858644,31.2115977556393,cloudy,datasetSky2\cloudy\cloudy174.jpg
101.414680325255,81.7446986607143,72.319654815051,48.73787721017,50.0063152879228,50.606265047226,cloudy,datasetSky2\cloudy\cloudy175.jpg
151.777164381378,145.345264668367,136.943259725765,50.1326798031228,49.0242231413966,49.9045923803581,cloudy,datasetSky2\cloudy\cloudy176.jpg
92.972018494898,88.084323182398,78.5297154017857,46.2826016494426,45.3575765913192,44.2832376391866,cloudy,datasetSky2\cloudy\cloudy177.jpg
138.174206792092,131.389090401786,83.7095224808673,54.3368731159875,44.7928490958066,39.1060790814015,cloudy,datasetSky2\cloudy\cloudy178.jpg
193.95677216199,166.278041294643,151.102339764031,40.6206756035391,37.6678667421862,39.2640838091237,cloudy,datasetSky2\cloudy\cloudy179.jpg
177.0146484375,145.662129304847,121.465800382653,28.8818979170674,53.1263413467564,78.3629190150523,cloudy,datasetSky2\cloudy\cloudy18.jpg
139.15064971301,133.718371332908,130.963508450255,49.0649169589454,47.841660547296,48.7812763894027,cloudy,datasetSky2\cloudy\cloudy180.jpg
129.630540497449,131.231863839286,125.115074936224,65.4817729059241,63.9006499055875,69.521991265768,cloudy,datasetSky2\cloudy\cloudy181.jpg
107.23899872449,83.6534797512755,92.167311065051,49.4343457785791,43.9607809771279,45.7097467454902,cloudy,datasetSky2\cloudy\cloudy182.jpg
109.128866390306,116.718710140306,109.964465082908,68.585452253378,64.7193521653381,60.4824597918055,cloudy,datasetSky2\cloudy\cloudy183.jpg
87.5575573979592,90.1761997767857,87.5880899234694,48.8702850689447,54.2078243964896,58.0820331375583,cloudy,datasetSky2\cloudy\cloudy184.jpg
111.139548788265,119.345643335459,109.541175063776,78.6261253001006,70.5206163921501,75.8384154695224,cloudy,datasetSky2\cloudy\cloudy185.jpg
121.667490433673,111.494499362245,108.992625956633,52.1284380309488,55.2245904526358,56.39132884497,cloudy,datasetSky2\cloudy\cloudy186.jpg
104.961834343112,108.737404336735,107.172931281888,49.5319716262631,45.9809093193465,44.4726515355173,cloudy,datasetSky2\cloudy\cloudy187.jpg
143.17799346301,143.17799346301,143.17799346301,43.5138871319663,43.5138871319663,43.5138871319663,cloudy,datasetSky2\cloudy\cloudy188.jpg
123.543925382653,117.537986288265,109.748425542092,51.0234585194423,49.0835092476573,48.9894623586161,cloudy,datasetSky2\cloudy\cloudy189.jpg
111.329320790816,97.0378866390306,95.401048309949,50.7028250976266,50.3123255038605,50.393323957712,cloudy,datasetSky2\cloudy\cloudy19.jpg
102.422931281888,107.024394132653,108.519152582908,60.1676667166804,61.1323207263394,61.0415398473968,cloudy,datasetSky2\cloudy\cloudy190.jpg
103.756397480867,100.840182557398,92.2692323022959,59.3061082349851,50.4028263336693,51.294720552912,cloudy,datasetSky2\cloudy\cloudy191.jpg
106.624780771684,106.624780771684,106.624780771684,52.0334362757701,52.0334362757701,52.0334362757701,cloudy,datasetSky2\cloudy\cloudy192.jpg
133.03782684949,128.028539540816,130.582350127551,58.3254908829021,59.9396435123276,59.1942734419149,cloudy,datasetSky2\cloudy\cloudy193.jpg
136.861128826531,128.653519610969,123.159777582908,28.1334576093098,27.7304336407686,28.1144850182173,cloudy,datasetSky2\cloudy\cloudy194.jpg
131.174505739796,137.912727200255,134.569535235969,55.8534405791845,56.6139523901817,57.0905423528208,cloudy,datasetSky2\cloudy\cloudy195.jpg
104.971998565051,112.973134566327,117.520408163265,59.2404318342694,52.5597426009592,49.8335572918381,cloudy,datasetSky2\cloudy\cloudy196.jpg
70.6596779336735,66.15234375,65.0266262755102,32.3164510831644,32.4471175813973,37.051867007727,cloudy,datasetSky2\cloudy\cloudy197.jpg
100.050362723214,114.804627710459,103.747867506378,76.2253402085127,64.8796093933372,66.9609355221218,cloudy,datasetSky2\cloudy\cloudy198.jpg
134.111467633929,120.994459502551,113.955875318878,21.7644718420825,20.5699764936873,19.9971639351369,cloudy,datasetSky2\cloudy\cloudy199.jpg
184.122488839286,158.005022321429,142.374202806122,52.8220136159242,46.83053263585,46.9540808202893,cloudy,datasetSky2\cloudy\cloudy2.jpg
156.047931281888,125.97727997449,101.874860491071,24.8114058826088,37.5236548743186,48.6421391580375,cloudy,datasetSky2\cloudy\cloudy20.jpg
134.422452965561,126.074856505102,115.085140306122,38.7994403228399,36.5773650770622,37.4373771016784,cloudy,datasetSky2\cloudy\cloudy200.jpg
86.0483697385204,90.6134406887755,89.7598652742347,38.115201255901,41.2440491938105,41.0144537895678,cloudy,datasetSky2\cloudy\cloudy201.jpg
126.961674904337,130.75169403699,135.366489955357,67.2461886682257,69.3353017962388,70.8898315430583,cloudy,datasetSky2\cloudy\cloudy202.jpg
122.568359375,120.403140943878,113.926877391582,67.5384603686884,63.8546037543039,62.2053995482946,cloudy,datasetSky2\cloudy\cloudy203.jpg
142.2841796875,138.428053252551,130.722556600765,45.2444419580772,45.4836252913912,47.6040370778622,cloudy,datasetSky2\cloudy\cloudy204.jpg
115.771006058673,112.478356186224,106.249601403061,44.501515730771,48.6934016390104,51.06117919601,cloudy,datasetSky2\cloudy\cloudy205.jpg
124.985331632653,132.758310746173,131.239835778061,46.6840364438535,45.9367659324633,44.3988680367526,cloudy,datasetSky2\cloudy\cloudy206.jpg
91.3056640625,85.1902303890306,74.0285196109694,71.0281857395289,64.1930761174702,63.6548425382091,cloudy,datasetSky2\cloudy\cloudy207.jpg
113.103376116071,119.005281409439,116.951490752551,78.2389916831546,75.8732468887395,72.0032083471743,cloudy,datasetSky2\cloudy\cloudy208.jpg
159.024453922194,161.244080835459,146.060825892857,40.5722938601997,46.4276514636724,47.3586743499029,cloudy,datasetSky2\cloudy\cloudy209.jpg
131.33814971301,112.279695471939,77.5696946747449,51.0476994414059,52.101464037796,53.0092173689697,cloudy,datasetSky2\cloudy\cloudy21.jpg
190.660534917092,190.485909598214,189.679328762755,23.6684871376973,27.2848195287357,28.8882470827009,cloudy,datasetSky2\cloudy\cloudy210.jpg
118.182397959184,134.569236288265,161.131716358418,33.643572361063,31.9465313425187,35.805140152718,cloudy,datasetSky2\cloudy\cloudy211.jpg
83.9614955357143,84.0451411033163,87.9788743622449,48.1640035444702,52.6971718741828,53.7998803775961,cloudy,datasetSky2\cloudy\cloudy212.jpg
192.308514030612,190.156987404337,187.441087372449,29.3127237583133,30.6162199806759,31.6923638786716,cloudy,datasetSky2\cloudy\cloudy213.jpg
139.11647002551,130.540457589286,145.788285235969,45.5155144598453,41.3590978324613,47.1331847901185,cloudy,datasetSky2\cloudy\cloudy214.jpg
111.929109534439,111.929109534439,111.929109534439,46.7130196306946,46.7130196306946,46.7130196306946,cloudy,datasetSky2\cloudy\cloudy215.jpg
161.589604591837,161.589604591837,161.589604591837,28.1583423173852,28.1583423173852,28.1583423173852,cloudy,datasetSky2\cloudy\cloudy216.jpg
64.8517020089286,60.2699896364796,57.9673349808673,44.8565460558909,46.7678314570978,50.4434147847443,cloudy,datasetSky2\cloudy\cloudy217.jpg
126.986049107143,117.929249043367,110.641262755102,40.5480679124328,46.7362787559643,51.650446937828,cloudy,datasetSky2\cloudy\cloudy218.jpg
96.3876953125,108.909737723214,104.555703922194,62.3004683533352,55.2370558430884,52.1164711071005,cloudy,datasetSky2\cloudy\cloudy219.jpg
154.742625956633,140.566764987245,99.2065728635204,55.0404445797172,57.4090980140206,49.8953584287654,cloudy,datasetSky2\cloudy\cloudy22.jpg
76.5361128826531,76.9135243941327,64.8125996492347,37.6312055666979,41.2554383837594,45.9429051715791,cloudy,datasetSky2\cloudy\cloudy220.jpg
86.9776985012755,87.8236607142857,86.3477957589286,30.0843368534573,31.1907997128436,32.116004909842,cloudy,datasetSky2\cloudy\cloudy221.jpg
139.599410076531,129.171795280612,130.281927614796,30.8003401975473,33.6696396384653,36.8310253867844,cloudy,datasetSky2\cloudy\cloudy222.jpg
111.329320790816,97.0378866390306,95.401048309949,50.7028250976266,50.3123255038605,50.393323957712,cloudy,datasetSky2\cloudy\cloudy223.jpg
119.289879623724,116.585359534439,112.033561862245,63.4306581683079,63.8842792875459,63.0356455954047,cloudy,datasetSky2\cloudy\cloudy224.jpg
189.195133131378,171.817502391582,160.152323820153,30.8039830625675,54.6360249487994,73.9256529774947,cloudy,datasetSky2\cloudy\cloudy225.jpg
140.869559151786,136.380181760204,128.923887914541,65.0970985513859,63.4884869828182,62.4313836238756,cloudy,datasetSky2\cloudy\cloudy226.jpg
148.740732621173,142.774334343112,137.206034757653,68.1033494826175,63.9047949643135,63.2969681620311,cloudy,datasetSky2\cloudy\cloudy227.jpg
124.618124202806,119.135921556122,110.964405293367,50.8872748892324,49.2869478152982,49.2916587115895,cloudy,datasetSky2\cloudy\cloudy228.jpg
119.289879623724,116.585359534439,112.033561862245,63.4306581683079,63.8842792875459,63.0356455954047,cloudy,datasetSky2\cloudy\cloudy229.jpg
120.26217713648,97.2824856505102,70.0020926339286,40.4098295218133,41.0226399002157,41.774125754048,cloudy,datasetSky2\cloudy\cloudy23.jpg
126.407844387755,122.148377710459,120.004544005102,64.0509978898453,62.7124972300723,63.8196793325113,cloudy,datasetSky2\cloudy\cloudy230.jpg
133.47727997449,128.090461575255,133.32955994898,50.0486458390065,52.3458420604827,55.8467526495748,cloudy,datasetSky2\cloudy\cloudy231.jpg
73.1502311862245,65.4768215880102,59.2281369579082,57.3485113405386,57.0989485047711,57.6224519522903,cloudy,datasetSky2\cloudy\cloudy232.jpg
86.0483697385204,90.6134406887755,89.7598652742347,38.115201255901,41.2440491938105,41.0144537895678,cloudy,datasetSky2\cloudy\cloudy233.jpg
102.422931281888,107.024394132653,108.519152582908,60.1676667166804,61.1323207263394,61.0415398473968,cloudy,datasetSky2\cloudy\cloudy234.jpg
151.247887436224,148.874063297194,148.190529336735,48.9568444235671,51.9125258461161,53.2178091886034,cloudy,datasetSky2\cloudy\cloudy235.jpg
111.301598373724,102.900350765306,99.9061304209184,63.5655044816682,60.3345824003356,59.207149608621,cloudy,datasetSky2\cloudy\cloudy236.jpg
135.0576171875,119.264269770408,106.382952008929,56.8357852917541,56.2355139692562,58.3754903621622,cloudy,datasetSky2\cloudy\cloudy237.jpg
122.743004623724,104.785395408163,97.9465481505102,52.9884125439838,47.8136752760372,51.4595084284304,cloudy,datasetSky2\cloudy\cloudy238.jpg
95.8843869579082,88.0056401466837,88.566725127551,57.9863825926561,56.8203727138249,62.7002491328067,cloudy,datasetSky2\cloudy\cloudy239.jpg
114.698142538265,100.846659757653,103.288922991071,45.0238807070457,34.7383143273503,36.2820941459586,cloudy,datasetSky2\cloudy\cloudy24.jpg
82.1706393494898,82.7126116071429,82.8319515306123,47.1470115749896,52.4956516700545,55.4994992406412,cloudy,datasetSky2\cloudy\cloudy240.jpg
140.958187181122,122.061902104592,113.499003507653,67.246341740302,59.4442295334533,57.8980702819563,cloudy,datasetSky2\cloudy\cloudy241.jpg
155.709283322704,148.882932079082,133.794284119898,42.2282877081376,47.9369433835376,51.6427495878611,cloudy,datasetSky2\cloudy\cloudy242.jpg
81.7076291454082,76.5886878188775,71.3873365752551,41.2235379426351,40.2471466724581,39.1275496928051,cloudy,datasetSky2\cloudy\cloudy243.jpg
119.70924346301,115.901506696429,112.755739795918,47.0070692959377,48.202577787738,49.4538923347267,cloudy,datasetSky2\cloudy\cloudy244.jpg
73.4906529017857,75.6309390943878,77.2206034757653,34.1582602453477,35.6068584453391,37.3888081373863,cloudy,datasetSky2\cloudy\cloudy245.jpg
132.818738042092,129.459482621173,118.389170121173,60.2184573372939,56.2655834472854,53.9306028020033,cloudy,datasetSky2\cloudy\cloudy246.jpg
90.3111647002551,79.4656210140306,69.5303332270408,57.1294789001755,49.3605242068303,44.6204581827804,cloudy,datasetSky2\cloudy\cloudy247.jpg
49.2666015625,48.0404575892857,48.5095862563775,25.2915953104068,28.9059972655436,36.4778901173699,cloudy,datasetSky2\cloudy\cloudy248.jpg
92.6526028380102,80.459642059949,64.2884446747449,47.2911618841018,43.8081861329259,38.1360854838043,cloudy,datasetSky2\cloudy\cloudy249.jpg
60.6743463010204,56.0908003826531,52.0199099170918,55.3409079049334,53.1397455363983,50.4168203072134,cloudy,datasetSky2\cloudy\cloudy250.jpg
103.711794483418,103.559769610969,105.262735172194,50.0696269155422,51.1549631270498,42.8589069954585,cloudy,datasetSky2\cloudy\cloudy251.jpg
102.71823182398,102.71823182398,102.71823182398,53.1389789459388,53.1389789459388,53.1389789459388,cloudy,datasetSky2\cloudy\cloudy252.jpg
119.901985012755,119.901985012755,119.901985012755,60.0542315037513,60.0542315037513,60.0542315037513,cloudy,datasetSky2\cloudy\cloudy253.jpg
99.9146803252551,99.9146803252551,99.9146803252551,66.7242178533103,66.7242178533103,66.7242178533103,cloudy,datasetSky2\cloudy\cloudy254.jpg
89.8461615114796,89.8461615114796,89.8461615114796,58.7886195798637,58.7886195798637,58.7886195798637,cloudy,datasetSky2\cloudy\cloudy255.jpg
130.135801977041,130.135801977041,130.135801977041,47.3131294620631,47.3131294620631,47.3131294620631,cloudy,datasetSky2\cloudy\cloudy256.jpg
100.879504145408,104.370276626276,103.580237563776,50.5062807635383,53.707822208924,55.1269097910161,cloudy,datasetSky2\cloudy\cloudy257.jpg
121.092215401786,115.040098852041,112.900430484694,42.7221614848582,42.7466002108011,42.5878206524697,cloudy,datasetSky2\cloudy\cloudy258.jpg
112.658601721939,112.658601721939,112.658601721939,61.8851111107529,61.8851111107529,61.8851111107529,cloudy,datasetSky2\cloudy\cloudy259.jpg
50.4386957908163,33.7118144132653,21.8855628188775,32.301954172903,29.1613139497217,28.2411119718592,cloudy,datasetSky2\cloudy\cloudy260.jpg
97.3687021683673,73.2871890943878,52.5544483418367,43.2903572000094,45.5962224044012,55.2604100191096,cloudy,datasetSky2\cloudy\cloudy261.jpg
45.9604193239796,44.860690369898,45.2131098533163,33.1297327050775,33.1229333158978,33.7871046910797,cloudy,datasetSky2\cloudy\cloudy262.jpg
82.8597536670918,79.3848852040816,72.1210738201531,36.9002264991947,35.818054354144,33.1482450798869,cloudy,datasetSky2\cloudy\cloudy263.jpg
43.7241908482143,43.7241908482143,43.7241908482143,27.8734449199121,27.8734449199121,27.8734449199121,cloudy,datasetSky2\cloudy\cloudy264.jpg
68.9824617346939,68.9824617346939,68.9824617346939,51.2281741273741,51.2281741273741,51.2281741273741,cloudy,datasetSky2\cloudy\cloudy265.jpg
83.6159518494898,83.6159518494898,83.6159518494898,49.5094964446652,49.5094964446652,49.5094964446652,cloudy,datasetSky2\cloudy\cloudy266.jpg
59.4259606186225,59.4259606186225,59.4259606186225,46.8409887121007,46.8409887121007,46.8409887121007,cloudy,datasetSky2\cloudy\cloudy267.jpg
104.535933514031,109.442701690051,112.299585459184,64.4979867777837,61.6506156897613,65.4286391469284,cloudy,datasetSky2\cloudy\cloudy268.jpg
67.3898477359694,67.3898477359694,67.3898477359694,38.7342162525346,38.7342162525346,38.7342162525346,cloudy,datasetSky2\cloudy\cloudy269.jpg
141.508729272959,122.277682557398,97.3955676020408,20.6761455062644,27.4128263963952,35.9218646040174,cloudy,datasetSky2\cloudy\cloudy27.jpg
51.6022401147959,51.6022401147959,51.6022401147959,25.9609724088488,25.9609724088488,25.9609724088488,cloudy,datasetSky2\cloudy\cloudy270.jpg
128.925681600765,127.590939891582,121.284498565051,32.537602078231,33.9153137400213,34.8659084568923,cloudy,datasetSky2\cloudy\cloudy271.jpg
145.401805644133,137.886479591837,133.255321269133,39.5228940704006,40.719728006935,41.8898537467399,cloudy,datasetSky2\cloudy\cloudy272.jpg
84.676120057398,79.6067442602041,77.791334502551,44.2991014353043,42.7155329426981,42.6042953466929,cloudy,datasetSky2\cloudy\cloudy273.jpg
88.6613520408163,87.0381656568877,85.3393056441326,28.794215007161,36.708589810336,53.8504057311853,cloudy,datasetSky2\cloudy\cloudy274.jpg
110.418108258929,101.592534279337,96.9525071747449,66.0731586867526,62.7724000660119,61.3352559994622,cloudy,datasetSky2\cloudy\cloudy275.jpg
74.8344626913265,75.2023278061224,74.3009207589286,43.2027607508343,43.6012887948116,47.8855358282949,cloudy,datasetSky2\cloudy\cloudy276.jpg
110.100884885204,104.782386001276,91.7634127869898,55.6784252653872,57.9874134295174,59.862988707182,cloudy,datasetSky2\cloudy\cloudy277.jpg
